#runID	nEvts	server	# runID roadset server  magnet_polarity
009222	165461	e906-db3.fnal.gov	9222	57	seaquel.physics.illinois.edu	1
009223	159878	e906-db3.fnal.gov	9223	57	seaquel.physics.illinois.edu	1
009224	159508	e906-db3.fnal.gov	9224	57	seaquel.physics.illinois.edu	1
009226	95921	e906-db3.fnal.gov	9226	57	seaquel.physics.illinois.edu	1
009227	158513	e906-db3.fnal.gov	9227	57	seaquel.physics.illinois.edu	1
009228	162223	e906-db3.fnal.gov	9228	57	seaquel.physics.illinois.edu	1
009229	162019	e906-db3.fnal.gov	9229	57	seaquel.physics.illinois.edu	1
009230	36709	e906-db3.fnal.gov	9230	57	seaquel.physics.illinois.edu	1
009237	489186	e906-db3.fnal.gov	9237	57	seaquel.physics.illinois.edu	1
009238	155886	e906-db3.fnal.gov	9238	57	seaquel.physics.illinois.edu	1
009239	154325	e906-db3.fnal.gov	9239	57	seaquel.physics.illinois.edu	1
009240	153796	e906-db3.fnal.gov	9240	57	seaquel.physics.illinois.edu	1
009241	152296	e906-db3.fnal.gov	9241	57	seaquel.physics.illinois.edu	1
009242	152020	e906-db3.fnal.gov	9242	57	seaquel.physics.illinois.edu	1
009243	161899	e906-db3.fnal.gov	9243	57	seaquel.physics.illinois.edu	1
009245	176221	e906-db3.fnal.gov	9245	57	seaquel.physics.illinois.edu	1
009246	154222	e906-db3.fnal.gov	9246	57	seaquel.physics.illinois.edu	1
009247	163219	e906-db3.fnal.gov	9247	57	seaquel.physics.illinois.edu	1
009248	157668	e906-db3.fnal.gov	9248	57	seaquel.physics.illinois.edu	1
009249	86400	e906-db3.fnal.gov	9249	57	seaquel.physics.illinois.edu	1
009250	173032	e906-db3.fnal.gov	9250	57	seaquel.physics.illinois.edu	1
009251	159837	e906-db3.fnal.gov	9251	57	seaquel.physics.illinois.edu	1
009252	156271	e906-db3.fnal.gov	9252	57	seaquel.physics.illinois.edu	1
009253	44403	e906-db3.fnal.gov	9253	57	seaquel.physics.illinois.edu	1
009276	144980	e906-db3.fnal.gov	9276	57	seaquel.physics.illinois.edu	1
009277	75908	e906-db3.fnal.gov	9277	57	seaquel.physics.illinois.edu	1
009278	39440	e906-db3.fnal.gov	9278	57	seaquel.physics.illinois.edu	1
009279	182906	e906-db3.fnal.gov	9279	57	seaquel.physics.illinois.edu	1
009280	179402	e906-db3.fnal.gov	9280	57	seaquel.physics.illinois.edu	1
009281	155238	e906-db3.fnal.gov	9281	57	seaquel.physics.illinois.edu	1
009282	187773	e906-db3.fnal.gov	9282	57	seaquel.physics.illinois.edu	1
009283	126858	e906-db3.fnal.gov	9283	57	seaquel.physics.illinois.edu	1
009284	38787	e906-db3.fnal.gov	9284	57	seaquel.physics.illinois.edu	1
009285	86735	e906-db3.fnal.gov	9285	57	seaquel.physics.illinois.edu	1
009286	20643	e906-db3.fnal.gov	9286	57	seaquel.physics.illinois.edu	1
009287	45551	e906-db3.fnal.gov	9287	57	seaquel.physics.illinois.edu	1
009288	166290	e906-db3.fnal.gov	9288	57	seaquel.physics.illinois.edu	1
009289	151745	e906-db3.fnal.gov	9289	57	seaquel.physics.illinois.edu	1
009290	161681	e906-db3.fnal.gov	9290	57	seaquel.physics.illinois.edu	1
009291	172355	e906-db3.fnal.gov	9291	57	seaquel.physics.illinois.edu	1
009292	89186	e906-db3.fnal.gov	9292	57	seaquel.physics.illinois.edu	1
009293	159827	e906-db3.fnal.gov	9293	57	seaquel.physics.illinois.edu	1
009294	45979	e906-db3.fnal.gov	9294	57	seaquel.physics.illinois.edu	1
009295	160082	e906-db3.fnal.gov	9295	57	seaquel.physics.illinois.edu	1
009297	163222	e906-db3.fnal.gov	9297	57	seaquel.physics.illinois.edu	1
009298	160453	e906-db3.fnal.gov	9298	57	seaquel.physics.illinois.edu	1
009299	162009	e906-db3.fnal.gov	9299	57	seaquel.physics.illinois.edu	1
009300	161194	e906-db3.fnal.gov	9300	57	seaquel.physics.illinois.edu	1
009301	79908	e906-db3.fnal.gov	9301	57	seaquel.physics.illinois.edu	1
009302	160115	e906-db3.fnal.gov	9302	57	seaquel.physics.illinois.edu	1
009303	166914	e906-db3.fnal.gov	9303	57	seaquel.physics.illinois.edu	1
009304	171750	e906-db3.fnal.gov	9304	57	seaquel.physics.illinois.edu	1
009305	221227	e906-db3.fnal.gov	9305	57	seaquel.physics.illinois.edu	1
009306	195377	e906-db3.fnal.gov	9306	57	seaquel.physics.illinois.edu	1
009307	170519	e906-db3.fnal.gov	9307	57	seaquel.physics.illinois.edu	1
