#runID	nEvts	server
014554	188755	e906-db2.fnal.gov
014555	182683	e906-db2.fnal.gov
014556	188207	e906-db2.fnal.gov
014557	185912	e906-db2.fnal.gov
014558	186707	e906-db2.fnal.gov
014559	186611	e906-db2.fnal.gov
014560	183418	e906-db2.fnal.gov
014561	101178	e906-db2.fnal.gov
014562	184035	e906-db2.fnal.gov
014563	190615	e906-db2.fnal.gov
014564	190805	e906-db2.fnal.gov
014565	185120	e906-db2.fnal.gov
014566	193558	e906-db2.fnal.gov
014567	192046	e906-db2.fnal.gov
014568	186027	e906-db2.fnal.gov
014569	194136	e906-db2.fnal.gov
014570	29988	e906-db2.fnal.gov
014572	193405	e906-db2.fnal.gov
014573	191439	e906-db2.fnal.gov
014574	189041	e906-db2.fnal.gov
014575	191327	e906-db2.fnal.gov
014576	187460	e906-db2.fnal.gov
014577	186871	e906-db2.fnal.gov
014578	189455	e906-db2.fnal.gov
014579	182650	e906-db2.fnal.gov
014580	189338	e906-db2.fnal.gov
014581	191003	e906-db2.fnal.gov
014582	186168	e906-db2.fnal.gov
014583	189103	e906-db2.fnal.gov
014584	94110	e906-db2.fnal.gov
014585	185414	e906-db2.fnal.gov
014586	196555	e906-db2.fnal.gov
014587	10365	e906-db2.fnal.gov
014588	136081	e906-db2.fnal.gov
014589	192245	e906-db2.fnal.gov
014590	192540	e906-db2.fnal.gov
014591	191353	e906-db2.fnal.gov
014593	186105	e906-db2.fnal.gov
014594	188080	e906-db2.fnal.gov
014595	187080	e906-db2.fnal.gov
014597	186703	e906-db2.fnal.gov
014598	187481	e906-db2.fnal.gov
014599	190092	e906-db2.fnal.gov
014600	55851	e906-db2.fnal.gov
014601	190046	e906-db2.fnal.gov
014602	187300	e906-db2.fnal.gov
014603	192259	e906-db2.fnal.gov
014604	92284	e906-db2.fnal.gov
014605	74977	e906-db2.fnal.gov
014606	187969	e906-db2.fnal.gov
014607	191051	e906-db2.fnal.gov
014608	190724	e906-db2.fnal.gov
014609	189421	e906-db2.fnal.gov
014610	194196	e906-db2.fnal.gov
014611	191186	e906-db2.fnal.gov
014612	189097	e906-db2.fnal.gov
014613	188907	e906-db2.fnal.gov
014614	189210	e906-db2.fnal.gov
014615	184817	e906-db2.fnal.gov
014616	188053	e906-db2.fnal.gov
014617	190253	e906-db2.fnal.gov
014618	188474	e906-db2.fnal.gov
014619	99920	e906-db2.fnal.gov
014620	184160	e906-db2.fnal.gov
014621	188510	e906-db2.fnal.gov
014622	191725	e906-db2.fnal.gov
014623	189161	e906-db2.fnal.gov
014624	189179	e906-db2.fnal.gov
014625	185575	e906-db2.fnal.gov
014626	184889	e906-db2.fnal.gov
014627	180072	e906-db2.fnal.gov
014628	188397	e906-db2.fnal.gov
014629	181650	e906-db2.fnal.gov
014630	69590	e906-db2.fnal.gov
014631	91778	e906-db2.fnal.gov
014632	185738	e906-db2.fnal.gov
014633	231680	e906-db2.fnal.gov
014634	250705	e906-db2.fnal.gov
014635	185081	e906-db2.fnal.gov
014636	204537	e906-db2.fnal.gov
014637	274181	e906-db2.fnal.gov
014638	274044	e906-db2.fnal.gov
014639	187389	e906-db2.fnal.gov
014640	185783	e906-db2.fnal.gov
014641	185964	e906-db2.fnal.gov
014642	184681	e906-db2.fnal.gov
014643	126351	e906-db2.fnal.gov
014644	184344	e906-db2.fnal.gov
014645	187356	e906-db2.fnal.gov
014646	79352	e906-db2.fnal.gov
014649	26882	e906-db2.fnal.gov
014650	242509	e906-db2.fnal.gov
014651	121903	e906-db2.fnal.gov
014652	235923	e906-db2.fnal.gov
014653	238201	e906-db2.fnal.gov
014654	236383	e906-db2.fnal.gov
014655	235488	e906-db2.fnal.gov
014656	81648	e906-db2.fnal.gov
014657	191553	e906-db2.fnal.gov
014658	193723	e906-db2.fnal.gov
014659	188914	e906-db2.fnal.gov
014660	192151	e906-db2.fnal.gov
014661	190151	e906-db2.fnal.gov
014662	192333	e906-db2.fnal.gov
014663	188887	e906-db2.fnal.gov
014664	191724	e906-db2.fnal.gov
014665	66692	e906-db2.fnal.gov
014666	26350	e906-db2.fnal.gov
014667	192028	e906-db2.fnal.gov
014668	187701	e906-db2.fnal.gov
014669	192095	e906-db2.fnal.gov
014670	193093	e906-db2.fnal.gov
014671	186438	e906-db2.fnal.gov
014672	189742	e906-db2.fnal.gov
014673	190128	e906-db2.fnal.gov
014674	187013	e906-db2.fnal.gov
014675	187176	e906-db2.fnal.gov
014676	187082	e906-db2.fnal.gov
014677	197034	e906-db2.fnal.gov
014678	190938	e906-db2.fnal.gov
014679	192246	e906-db2.fnal.gov
014680	210775	e906-db2.fnal.gov
014681	202123	e906-db2.fnal.gov
014682	189212	e906-db2.fnal.gov
014683	191001	e906-db2.fnal.gov
014684	17951	e906-db2.fnal.gov
014685	191664	e906-db2.fnal.gov
014686	194838	e906-db2.fnal.gov
014687	180495	e906-db2.fnal.gov
014688	182183	e906-db2.fnal.gov
014689	190347	e906-db2.fnal.gov
014690	190655	e906-db2.fnal.gov
014691	190958	e906-db2.fnal.gov
014692	190059	e906-db2.fnal.gov
014693	190987	e906-db2.fnal.gov
014694	188559	e906-db2.fnal.gov
014695	188578	e906-db2.fnal.gov
014696	24849	e906-db2.fnal.gov
014697	189525	e906-db2.fnal.gov
014698	190999	e906-db2.fnal.gov
014699	186685	e906-db2.fnal.gov
014700	187706	e906-db2.fnal.gov
014701	186226	e906-db2.fnal.gov
014702	190211	e906-db2.fnal.gov
014703	189779	e906-db2.fnal.gov
014704	184204	e906-db2.fnal.gov
014705	189702	e906-db2.fnal.gov
014706	191558	e906-db2.fnal.gov
014707	182305	e906-db2.fnal.gov
014708	265929	e906-db2.fnal.gov
014709	284532	e906-db2.fnal.gov
014710	184379	e906-db2.fnal.gov
014711	120545	e906-db2.fnal.gov
014712	188740	e906-db2.fnal.gov
014713	189258	e906-db2.fnal.gov
014714	188639	e906-db2.fnal.gov
014715	188834	e906-db2.fnal.gov
014716	187449	e906-db2.fnal.gov
014718	189436	e906-db2.fnal.gov
014719	186132	e906-db2.fnal.gov
014720	184735	e906-db2.fnal.gov
014721	190127	e906-db2.fnal.gov
014722	185667	e906-db2.fnal.gov
014723	175289	e906-db2.fnal.gov
014724	205112	e906-db2.fnal.gov
014725	95964	e906-db2.fnal.gov
014727	38222	e906-db2.fnal.gov
014729	12294	e906-db2.fnal.gov
014730	21379	e906-db2.fnal.gov
014731	50106	e906-db2.fnal.gov
014732	10675	e906-db2.fnal.gov
014734	159621	e906-db2.fnal.gov
014735	21742	e906-db2.fnal.gov
014743	2564	e906-db2.fnal.gov
014744	35747	e906-db2.fnal.gov
014745	86978	e906-db2.fnal.gov
014746	188206	e906-db2.fnal.gov
014747	188731	e906-db2.fnal.gov
014748	212311	e906-db2.fnal.gov
014749	189242	e906-db2.fnal.gov
014750	187915	e906-db2.fnal.gov
014751	190401	e906-db2.fnal.gov
014752	187645	e906-db2.fnal.gov
014753	187873	e906-db2.fnal.gov
014755	186544	e906-db2.fnal.gov
014756	33436	e906-db2.fnal.gov
014757	188467	e906-db2.fnal.gov
014758	179509	e906-db2.fnal.gov
014759	184705	e906-db2.fnal.gov
014760	77553	e906-db2.fnal.gov
014761	186044	e906-db2.fnal.gov
014762	188252	e906-db2.fnal.gov
014763	185266	e906-db2.fnal.gov
014764	183129	e906-db2.fnal.gov
014765	186827	e906-db2.fnal.gov
014766	184431	e906-db2.fnal.gov
014767	186567	e906-db2.fnal.gov
014768	185726	e906-db2.fnal.gov
014769	188824	e906-db2.fnal.gov
014770	192380	e906-db2.fnal.gov
014771	193075	e906-db2.fnal.gov
014772	189516	e906-db2.fnal.gov
014773	122654	e906-db2.fnal.gov
014774	184668	e906-db2.fnal.gov
014775	184997	e906-db2.fnal.gov
014776	136496	e906-db2.fnal.gov
014777	180888	e906-db2.fnal.gov
014778	185074	e906-db2.fnal.gov
014779	171051	e906-db2.fnal.gov
014780	75279	e906-db2.fnal.gov
014782	183744	e906-db2.fnal.gov
014783	185813	e906-db2.fnal.gov
014784	183362	e906-db2.fnal.gov
014785	183021	e906-db2.fnal.gov
014786	185719	e906-db2.fnal.gov
014787	274309	e906-db2.fnal.gov
014788	292538	e906-db2.fnal.gov
014793	186738	e906-db2.fnal.gov
014794	186032	e906-db2.fnal.gov
014795	185823	e906-db2.fnal.gov
014796	100293	e906-db2.fnal.gov
014797	109904	e906-db2.fnal.gov
014798	12348	e906-db2.fnal.gov
014799	59795	e906-db2.fnal.gov
014801	184532	e906-db2.fnal.gov
014802	181932	e906-db2.fnal.gov
014803	185792	e906-db2.fnal.gov
014804	184329	e906-db2.fnal.gov
014805	184742	e906-db2.fnal.gov
014806	186679	e906-db2.fnal.gov
014807	188131	e906-db2.fnal.gov
014808	186276	e906-db2.fnal.gov
014809	183558	e906-db2.fnal.gov
014810	180495	e906-db2.fnal.gov
014811	36447	e906-db2.fnal.gov
014812	180890	e906-db2.fnal.gov
014813	186996	e906-db2.fnal.gov
014814	60969	e906-db2.fnal.gov
014815	181814	e906-db2.fnal.gov
014816	181044	e906-db2.fnal.gov
014817	182529	e906-db2.fnal.gov
014818	183802	e906-db2.fnal.gov
014819	181607	e906-db2.fnal.gov
014820	75589	e906-db2.fnal.gov
014821	183681	e906-db2.fnal.gov
014822	184586	e906-db2.fnal.gov
014823	183064	e906-db2.fnal.gov
014824	179093	e906-db2.fnal.gov
014825	181842	e906-db2.fnal.gov
014826	185656	e906-db2.fnal.gov
014827	149093	e906-db2.fnal.gov
014828	177410	e906-db2.fnal.gov
014829	180515	e906-db2.fnal.gov
014830	185755	e906-db2.fnal.gov
014831	185641	e906-db2.fnal.gov
014832	182793	e906-db2.fnal.gov
014833	182703	e906-db2.fnal.gov
014834	181381	e906-db2.fnal.gov
014836	182141	e906-db2.fnal.gov
014837	160024	e906-db2.fnal.gov
014838	180511	e906-db2.fnal.gov
014839	181109	e906-db2.fnal.gov
014840	183702	e906-db2.fnal.gov
014841	181545	e906-db2.fnal.gov
014842	184362	e906-db2.fnal.gov
014843	183261	e906-db2.fnal.gov
014844	141578	e906-db2.fnal.gov
014845	185641	e906-db2.fnal.gov
014846	181310	e906-db2.fnal.gov
014847	185173	e906-db2.fnal.gov
014848	180457	e906-db2.fnal.gov
014849	184131	e906-db2.fnal.gov
014850	184369	e906-db2.fnal.gov
014851	185007	e906-db2.fnal.gov
014852	177515	e906-db2.fnal.gov
014853	183142	e906-db2.fnal.gov
014854	183386	e906-db2.fnal.gov
014855	62132	e906-db2.fnal.gov
014856	185802	e906-db2.fnal.gov
014857	188433	e906-db2.fnal.gov
014858	189897	e906-db2.fnal.gov
014859	149955	e906-db2.fnal.gov
014860	187307	e906-db2.fnal.gov
014861	185889	e906-db2.fnal.gov
014862	186269	e906-db2.fnal.gov
014863	185018	e906-db2.fnal.gov
014864	185684	e906-db2.fnal.gov
014865	210281	e906-db2.fnal.gov
014866	184782	e906-db2.fnal.gov
014867	183450	e906-db2.fnal.gov
014868	184906	e906-db2.fnal.gov
014869	176292	e906-db2.fnal.gov
014870	179505	e906-db2.fnal.gov
014871	185377	e906-db2.fnal.gov
014872	185365	e906-db2.fnal.gov
014873	186242	e906-db2.fnal.gov
014874	177839	e906-db2.fnal.gov
014875	186237	e906-db2.fnal.gov
014877	182837	e906-db2.fnal.gov
014878	178689	e906-db2.fnal.gov
014879	181055	e906-db2.fnal.gov
014880	179816	e906-db2.fnal.gov
014881	187549	e906-db2.fnal.gov
014882	230480	e906-db2.fnal.gov
014883	181398	e906-db2.fnal.gov
014884	5992	e906-db2.fnal.gov
014885	186484	e906-db2.fnal.gov
014886	122989	e906-db2.fnal.gov
014887	186724	e906-db2.fnal.gov
014888	185318	e906-db2.fnal.gov
014889	188945	e906-db2.fnal.gov
014890	173393	e906-db2.fnal.gov
014891	188743	e906-db2.fnal.gov
014892	188160	e906-db2.fnal.gov
014893	191085	e906-db2.fnal.gov
014894	292553	e906-db2.fnal.gov
014895	194691	e906-db2.fnal.gov
014896	188092	e906-db2.fnal.gov
014898	24233	e906-db2.fnal.gov
014899	187003	e906-db2.fnal.gov
014900	61693	e906-db2.fnal.gov
014901	85477	e906-db2.fnal.gov
014902	187245	e906-db2.fnal.gov
014903	188906	e906-db2.fnal.gov
014904	188189	e906-db2.fnal.gov
014905	183651	e906-db2.fnal.gov
014907	191605	e906-db2.fnal.gov
014908	3063	e906-db2.fnal.gov
014909	189825	e906-db2.fnal.gov
014910	156527	e906-db2.fnal.gov
014911	93752	e906-db2.fnal.gov
014912	132505	e906-db2.fnal.gov
014913	79338	e906-db2.fnal.gov
014914	187742	e906-db2.fnal.gov
014915	183012	e906-db2.fnal.gov
014916	188804	e906-db2.fnal.gov
014917	188233	e906-db2.fnal.gov
014918	187059	e906-db2.fnal.gov
014919	187406	e906-db2.fnal.gov
014920	189239	e906-db2.fnal.gov
014921	188224	e906-db2.fnal.gov
014922	189183	e906-db2.fnal.gov
014923	189353	e906-db2.fnal.gov
014924	190073	e906-db2.fnal.gov
014925	190584	e906-db2.fnal.gov
014926	191069	e906-db2.fnal.gov
014927	190179	e906-db2.fnal.gov
014928	188597	e906-db2.fnal.gov
014929	183010	e906-db2.fnal.gov
014930	180101	e906-db2.fnal.gov
014931	191612	e906-db2.fnal.gov
014933	100882	e906-db2.fnal.gov
014935	187398	e906-db2.fnal.gov
014936	188370	e906-db2.fnal.gov
014937	182450	e906-db2.fnal.gov
014938	133918	e906-db2.fnal.gov
014939	187292	e906-db2.fnal.gov
014940	189452	e906-db2.fnal.gov
014941	186113	e906-db2.fnal.gov
014942	71212	e906-db2.fnal.gov
014943	184958	e906-db2.fnal.gov
014944	187830	e906-db2.fnal.gov
014945	184315	e906-db2.fnal.gov
014946	188570	e906-db2.fnal.gov
014947	184100	e906-db2.fnal.gov
014948	187622	e906-db2.fnal.gov
014949	189722	e906-db2.fnal.gov
014950	197434	e906-db2.fnal.gov
014951	190750	e906-db2.fnal.gov
014952	174879	e906-db2.fnal.gov
014953	188346	e906-db2.fnal.gov
014954	191055	e906-db2.fnal.gov
014956	180695	e906-db2.fnal.gov
014957	183670	e906-db2.fnal.gov
014958	186980	e906-db2.fnal.gov
014959	186930	e906-db2.fnal.gov
014960	189744	e906-db2.fnal.gov
014961	331321	e906-db2.fnal.gov
014962	190442	e906-db2.fnal.gov
014963	191513	e906-db2.fnal.gov
014964	104527	e906-db2.fnal.gov
014965	190765	e906-db2.fnal.gov
014966	191145	e906-db2.fnal.gov
014967	190205	e906-db2.fnal.gov
014968	189518	e906-db2.fnal.gov
014969	100808	e906-db2.fnal.gov
014970	158614	e906-db2.fnal.gov
014971	189873	e906-db2.fnal.gov
014972	187011	e906-db2.fnal.gov
014973	181654	e906-db2.fnal.gov
014974	188042	e906-db2.fnal.gov
014975	188464	e906-db2.fnal.gov
014976	185110	e906-db2.fnal.gov
014977	187512	e906-db2.fnal.gov
014978	184073	e906-db2.fnal.gov
014979	180721	e906-db2.fnal.gov
014980	179910	e906-db2.fnal.gov
014981	125268	e906-db2.fnal.gov
014982	178262	e906-db2.fnal.gov
014983	186329	e906-db2.fnal.gov
014984	186950	e906-db2.fnal.gov
014985	187865	e906-db2.fnal.gov
014986	187152	e906-db2.fnal.gov
014987	186771	e906-db2.fnal.gov
014988	188621	e906-db2.fnal.gov
014989	188003	e906-db2.fnal.gov
014990	186307	e906-db2.fnal.gov
014991	180671	e906-db2.fnal.gov
014992	187761	e906-db2.fnal.gov
014993	186175	e906-db2.fnal.gov
014994	187818	e906-db2.fnal.gov
014995	187527	e906-db2.fnal.gov
014996	188221	e906-db2.fnal.gov
014997	175633	e906-db2.fnal.gov
014998	185972	e906-db2.fnal.gov
014999	184178	e906-db2.fnal.gov
015000	179166	e906-db2.fnal.gov
015001	141035	e906-db2.fnal.gov
015002	185946	e906-db2.fnal.gov
015003	187516	e906-db2.fnal.gov
015004	119920	e906-db2.fnal.gov
015005	184314	e906-db2.fnal.gov
015006	188244	e906-db2.fnal.gov
015007	186347	e906-db2.fnal.gov
015008	182537	e906-db2.fnal.gov
015010	188104	e906-db2.fnal.gov
015011	186695	e906-db2.fnal.gov
015012	189625	e906-db2.fnal.gov
015013	133851	e906-db2.fnal.gov
015014	186540	e906-db2.fnal.gov
015015	183032	e906-db2.fnal.gov
015016	183010	e906-db2.fnal.gov
015017	186048	e906-db2.fnal.gov
015018	186056	e906-db2.fnal.gov
015019	200865	e906-db2.fnal.gov
015021	699453	e906-db2.fnal.gov
015023	22528	e906-db2.fnal.gov
015024	48527	e906-db2.fnal.gov
015025	29976	e906-db2.fnal.gov
015026	18283	e906-db2.fnal.gov
015027	13671	e906-db2.fnal.gov
015028	193341	e906-db2.fnal.gov
015029	190307	e906-db2.fnal.gov
015030	191722	e906-db2.fnal.gov
015031	189758	e906-db2.fnal.gov
015032	189610	e906-db2.fnal.gov
015033	172418	e906-db2.fnal.gov
015034	188037	e906-db2.fnal.gov
015035	188237	e906-db2.fnal.gov
015036	232693	e906-db2.fnal.gov
015037	54756	e906-db2.fnal.gov
015038	180546	e906-db2.fnal.gov
015039	187815	e906-db2.fnal.gov
015040	189181	e906-db2.fnal.gov
015041	194566	e906-db2.fnal.gov
015042	193976	e906-db2.fnal.gov
015043	184877	e906-db2.fnal.gov
015044	186001	e906-db2.fnal.gov
015045	183440	e906-db2.fnal.gov
015046	178278	e906-db2.fnal.gov
015047	86172	e906-db2.fnal.gov
015048	180520	e906-db2.fnal.gov
015049	71029	e906-db2.fnal.gov
015050	185852	e906-db2.fnal.gov
015051	189134	e906-db2.fnal.gov
015052	185182	e906-db2.fnal.gov
015053	189658	e906-db2.fnal.gov
015054	192333	e906-db2.fnal.gov
015055	67410	e906-db2.fnal.gov
015056	188339	e906-db2.fnal.gov
015057	187683	e906-db2.fnal.gov
015058	187484	e906-db2.fnal.gov
015059	189617	e906-db2.fnal.gov
015060	187785	e906-db2.fnal.gov
015061	188649	e906-db2.fnal.gov
015062	184117	e906-db2.fnal.gov
015063	186893	e906-db2.fnal.gov
015064	187502	e906-db2.fnal.gov
015065	192290	e906-db2.fnal.gov
015066	183911	e906-db2.fnal.gov
015067	184992	e906-db2.fnal.gov
015068	174634	e906-db2.fnal.gov
015069	178682	e906-db2.fnal.gov
015070	185576	e906-db2.fnal.gov
015071	184468	e906-db2.fnal.gov
015072	182252	e906-db2.fnal.gov
015073	181691	e906-db2.fnal.gov
015074	186433	e906-db2.fnal.gov
015075	185346	e906-db2.fnal.gov
015077	188185	e906-db2.fnal.gov
015078	188301	e906-db2.fnal.gov
015079	189341	e906-db2.fnal.gov
015080	189059	e906-db2.fnal.gov
015081	187792	e906-db2.fnal.gov
015082	187861	e906-db2.fnal.gov
015083	187641	e906-db2.fnal.gov
015084	187381	e906-db2.fnal.gov
015085	189209	e906-db2.fnal.gov
015086	182510	e906-db2.fnal.gov
015087	188217	e906-db2.fnal.gov
015088	239295	e906-db2.fnal.gov
015089	184539	e906-db2.fnal.gov
015090	181934	e906-db2.fnal.gov
015091	185053	e906-db2.fnal.gov
015092	187178	e906-db2.fnal.gov
015093	185496	e906-db2.fnal.gov
015094	105228	e906-db2.fnal.gov
015095	184904	e906-db2.fnal.gov
015096	187100	e906-db2.fnal.gov
015098	176559	e906-db2.fnal.gov
015099	183892	e906-db2.fnal.gov
015100	183435	e906-db2.fnal.gov
015101	177393	e906-db2.fnal.gov
015102	186015	e906-db2.fnal.gov
015103	187015	e906-db2.fnal.gov
015104	187413	e906-db2.fnal.gov
015105	186954	e906-db2.fnal.gov
015106	187778	e906-db2.fnal.gov
015107	81565	e906-db2.fnal.gov
015108	187142	e906-db2.fnal.gov
015109	102882	e906-db2.fnal.gov
015110	187535	e906-db2.fnal.gov
015111	184444	e906-db2.fnal.gov
015112	187747	e906-db2.fnal.gov
015113	185785	e906-db2.fnal.gov
015114	185472	e906-db2.fnal.gov
015115	187764	e906-db2.fnal.gov
015116	184666	e906-db2.fnal.gov
015117	184146	e906-db2.fnal.gov
015118	184857	e906-db2.fnal.gov
015119	186386	e906-db2.fnal.gov
015120	184428	e906-db2.fnal.gov
015121	188551	e906-db2.fnal.gov
015122	87130	e906-db2.fnal.gov
015123	187737	e906-db2.fnal.gov
015124	187364	e906-db2.fnal.gov
015125	187380	e906-db2.fnal.gov
015126	188686	e906-db2.fnal.gov
015127	205861	e906-db2.fnal.gov
015128	201870	e906-db2.fnal.gov
015129	188490	e906-db2.fnal.gov
015130	190273	e906-db2.fnal.gov
015132	188528	e906-db2.fnal.gov
015133	187793	e906-db2.fnal.gov
015134	190075	e906-db2.fnal.gov
015135	189127	e906-db2.fnal.gov
015136	191172	e906-db2.fnal.gov
015137	177149	e906-db2.fnal.gov
015138	186494	e906-db2.fnal.gov
015139	184060	e906-db2.fnal.gov
015140	187119	e906-db2.fnal.gov
015141	159807	e906-db2.fnal.gov
015142	190459	e906-db2.fnal.gov
015143	185538	e906-db2.fnal.gov
015144	185451	e906-db2.fnal.gov
015145	185443	e906-db2.fnal.gov
015146	187032	e906-db2.fnal.gov
015147	221091	e906-db2.fnal.gov
015148	193648	e906-db2.fnal.gov
015149	187018	e906-db2.fnal.gov
015150	212761	e906-db2.fnal.gov
015151	189235	e906-db2.fnal.gov
015153	188127	e906-db2.fnal.gov
015154	188983	e906-db2.fnal.gov
015155	188389	e906-db2.fnal.gov
015156	187653	e906-db2.fnal.gov
015157	186633	e906-db2.fnal.gov
015158	189079	e906-db2.fnal.gov
015159	187800	e906-db2.fnal.gov
015160	187970	e906-db2.fnal.gov
015161	185397	e906-db2.fnal.gov
015162	186474	e906-db2.fnal.gov
015163	79587	e906-db2.fnal.gov
015164	183593	e906-db2.fnal.gov
015166	185108	e906-db2.fnal.gov
015167	183624	e906-db2.fnal.gov
015168	185673	e906-db2.fnal.gov
015169	185885	e906-db2.fnal.gov
015170	187372	e906-db2.fnal.gov
015171	186236	e906-db2.fnal.gov
015172	185582	e906-db2.fnal.gov
015174	235583	e906-db2.fnal.gov
015175	183082	e906-db2.fnal.gov
015176	185511	e906-db2.fnal.gov
015177	185255	e906-db2.fnal.gov
015178	184838	e906-db2.fnal.gov
015179	187087	e906-db2.fnal.gov
015180	185919	e906-db2.fnal.gov
015181	187559	e906-db2.fnal.gov
015182	185619	e906-db2.fnal.gov
015183	183140	e906-db2.fnal.gov
015184	182926	e906-db2.fnal.gov
015185	182649	e906-db2.fnal.gov
015186	133165	e906-db2.fnal.gov
015187	184045	e906-db2.fnal.gov
015188	183331	e906-db2.fnal.gov
015189	183925	e906-db2.fnal.gov
015190	186909	e906-db2.fnal.gov
015191	182976	e906-db2.fnal.gov
015192	185837	e906-db2.fnal.gov
015193	53420	e906-db2.fnal.gov
015194	12491	e906-db2.fnal.gov
015196	185563	e906-db2.fnal.gov
015197	23216	e906-db2.fnal.gov
015198	183686	e906-db2.fnal.gov
015199	188252	e906-db2.fnal.gov
015200	7234	e906-db2.fnal.gov
015201	185375	e906-db2.fnal.gov
015202	187561	e906-db2.fnal.gov
015203	189740	e906-db2.fnal.gov
015204	185785	e906-db2.fnal.gov
015205	193347	e906-db2.fnal.gov
015206	184850	e906-db2.fnal.gov
015207	188114	e906-db2.fnal.gov
015208	185067	e906-db2.fnal.gov
015209	188583	e906-db2.fnal.gov
015210	186115	e906-db2.fnal.gov
015211	45415	e906-db2.fnal.gov
015212	182207	e906-db2.fnal.gov
015213	182810	e906-db2.fnal.gov
015214	96231	e906-db2.fnal.gov
015215	178822	e906-db2.fnal.gov
015216	159533	e906-db2.fnal.gov
015217	185413	e906-db2.fnal.gov
015218	180611	e906-db2.fnal.gov
015219	177937	e906-db2.fnal.gov
015220	180852	e906-db2.fnal.gov
015221	185167	e906-db2.fnal.gov
015222	186014	e906-db2.fnal.gov
015223	185352	e906-db2.fnal.gov
015224	185971	e906-db2.fnal.gov
015225	185843	e906-db2.fnal.gov
015226	185926	e906-db2.fnal.gov
015227	186743	e906-db2.fnal.gov
015228	188385	e906-db2.fnal.gov
015229	187342	e906-db2.fnal.gov
015230	187059	e906-db2.fnal.gov
015231	188916	e906-db2.fnal.gov
015232	105069	e906-db2.fnal.gov
015233	51081	e906-db2.fnal.gov
015234	188427	e906-db2.fnal.gov
015236	189334	e906-db2.fnal.gov
015237	156666	e906-db2.fnal.gov
015238	13473	e906-db2.fnal.gov
015239	184524	e906-db2.fnal.gov
015240	179252	e906-db2.fnal.gov
015241	186836	e906-db2.fnal.gov
015242	187334	e906-db2.fnal.gov
015243	183913	e906-db2.fnal.gov
015244	188159	e906-db2.fnal.gov
015245	141731	e906-db2.fnal.gov
015246	183918	e906-db2.fnal.gov
015247	187734	e906-db2.fnal.gov
015248	187341	e906-db2.fnal.gov
015249	188161	e906-db2.fnal.gov
015250	185347	e906-db2.fnal.gov
015251	187244	e906-db2.fnal.gov
015252	187229	e906-db2.fnal.gov
015253	189712	e906-db2.fnal.gov
015254	187858	e906-db2.fnal.gov
015255	186350	e906-db2.fnal.gov
015257	187785	e906-db2.fnal.gov
015258	186402	e906-db2.fnal.gov
015259	187349	e906-db2.fnal.gov
015260	187940	e906-db2.fnal.gov
015261	182591	e906-db2.fnal.gov
015262	281912	e906-db2.fnal.gov
015263	17896	e906-db2.fnal.gov
015264	308549	e906-db2.fnal.gov
015265	185785	e906-db2.fnal.gov
015266	185398	e906-db2.fnal.gov
015267	185441	e906-db2.fnal.gov
015268	175430	e906-db2.fnal.gov
015269	179375	e906-db2.fnal.gov
015270	185670	e906-db2.fnal.gov
015271	187129	e906-db2.fnal.gov
015272	188606	e906-db2.fnal.gov
015273	145481	e906-db2.fnal.gov
015274	186671	e906-db2.fnal.gov
015275	183142	e906-db2.fnal.gov
015276	181350	e906-db2.fnal.gov
015278	184046	e906-db2.fnal.gov
015279	185353	e906-db2.fnal.gov
015280	184005	e906-db2.fnal.gov
015281	183933	e906-db2.fnal.gov
015282	183688	e906-db2.fnal.gov
015283	182792	e906-db2.fnal.gov
015284	41720	e906-db2.fnal.gov
015285	187070	e906-db2.fnal.gov
015286	185651	e906-db2.fnal.gov
015287	186931	e906-db2.fnal.gov
015288	188011	e906-db2.fnal.gov
015289	186187	e906-db2.fnal.gov
015290	187211	e906-db2.fnal.gov
015291	186350	e906-db2.fnal.gov
015292	186349	e906-db2.fnal.gov
015293	184620	e906-db2.fnal.gov
015294	18109	e906-db2.fnal.gov
015295	184819	e906-db2.fnal.gov
015296	183965	e906-db2.fnal.gov
015297	186314	e906-db2.fnal.gov
015298	187681	e906-db2.fnal.gov
015299	189136	e906-db2.fnal.gov
015300	188141	e906-db2.fnal.gov
015301	185576	e906-db2.fnal.gov
015302	188394	e906-db2.fnal.gov
015303	186688	e906-db2.fnal.gov
015304	185835	e906-db2.fnal.gov
015305	191410	e906-db2.fnal.gov
015306	189701	e906-db2.fnal.gov
015307	188370	e906-db2.fnal.gov
015308	184669	e906-db2.fnal.gov
015309	188402	e906-db2.fnal.gov
015310	189125	e906-db2.fnal.gov
015311	187991	e906-db2.fnal.gov
015312	190410	e906-db2.fnal.gov
015313	46215	e906-db2.fnal.gov
015314	188834	e906-db2.fnal.gov
015315	189762	e906-db2.fnal.gov
015316	41110	e906-db2.fnal.gov
015317	184904	e906-db2.fnal.gov
015318	189289	e906-db2.fnal.gov
015319	185540	e906-db2.fnal.gov
015320	188967	e906-db2.fnal.gov
015321	190415	e906-db2.fnal.gov
015322	201855	e906-db2.fnal.gov
015323	196672	e906-db2.fnal.gov
015324	79148	e906-db2.fnal.gov
015325	207566	e906-db2.fnal.gov
015326	191859	e906-db2.fnal.gov
015327	192672	e906-db2.fnal.gov
015328	191717	e906-db2.fnal.gov
015329	188521	e906-db2.fnal.gov
015330	178418	e906-db2.fnal.gov
015331	7125	e906-db2.fnal.gov
015332	62423	e906-db2.fnal.gov
